uniqueID,StudyNum,age,sex,group,targFile,Date,block,trial,CueType,TargLoc,TargDirection,Congruency,TrialStartTime,targetOnTime,firstFix,Response,Correct,RT,LowRT
undefined,,,,,Flèche,28-Jan-2026,0,1,3,DOWN,R,incongruent,15:07:15,15:07:17,1425,R,1,391,0
undefined,,,,,Flèche,28-Jan-2026,0,2,1,UP,R,congruent,15:07:18,15:07:19,490,L,0,865,0
undefined,,,,,Flèche,28-Jan-2026,0,3,2,DOWN,R,incongruent,15:07:22,15:07:23,1013,L,0,1066,0
undefined,,,,,Flèche,28-Jan-2026,0,4,3,UP,R,congruent,15:07:25,15:07:26,826,L,0,1667,0
undefined,,,,,Flèche,28-Jan-2026,0,5,2,UP,R,incongruent,15:07:29,15:07:30,777,R,1,610,0
undefined,,,,,Flèche,28-Jan-2026,0,6,4,DOWN,R,incongruent,15:07:32,15:07:34,1041,L,0,673,0
undefined,,,,,Flèche,28-Jan-2026,0,7,4,UP,R,incongruent,15:07:36,15:07:37,895,L,0,616,0
undefined,,,,,Flèche,28-Jan-2026,0,8,1,DOWN,L,incongruent,15:07:39,15:07:40,462,R,0,897,0
undefined,,,,,Flèche,28-Jan-2026,0,9,4,UP,L,incongruent,15:07:43,15:07:45,1408,None,0,1700,0
undefined,,,,,Flèche,28-Jan-2026,0,10,4,DOWN,L,incongruent,15:07:46,15:07:48,967,R,0,707,0
undefined,,,,,Flèche,28-Jan-2026,0,11,4,DOWN,L,congruent,15:07:50,15:07:51,444,R,0,27,1
undefined,,,,,Flèche,28-Jan-2026,0,12,1,UP,R,incongruent,15:07:53,15:07:55,1349,R,1,912,0
undefined,,,,,Flèche,28-Jan-2026,0,13,4,UP,L,congruent,15:07:57,15:07:58,614,R,0,701,0
undefined,,,,,Flèche,28-Jan-2026,0,14,3,UP,R,incongruent,15:08:00,15:08:01,640,L,0,824,0
undefined,,,,,Flèche,28-Jan-2026,0,15,3,DOWN,L,incongruent,15:08:04,15:08:06,1283,L,1,245,0
undefined,,,,,Flèche,28-Jan-2026,0,16,1,DOWN,R,congruent,15:08:07,15:08:08,595,L,0,1352,0
undefined,,,,,Flèche,28-Jan-2026,0,17,2,UP,L,congruent,15:08:11,15:08:12,1133,L,1,257,0
undefined,,,,,Flèche,28-Jan-2026,0,18,2,DOWN,L,incongruent,15:08:14,15:08:16,1360,R,0,901,0
undefined,,,,,Flèche,28-Jan-2026,0,19,1,DOWN,R,incongruent,15:08:18,15:08:20,1209,R,1,837,0
undefined,,,,,Flèche,28-Jan-2026,0,20,2,UP,L,incongruent,15:08:21,15:08:23,1452,None,0,1700,0
undefined,,,,,Flèche,28-Jan-2026,0,21,3,UP,L,congruent,15:08:25,15:08:26,1009,R,0,742,0
undefined,,,,,Flèche,28-Jan-2026,0,22,3,DOWN,L,congruent,15:08:28,15:08:30,1402,L,1,400,0
