uniqueID,StudyNum,age,sex,group,targFile,Date,block,trial,CueType,TargLoc,TargDirection,Congruency,TrialStartTime,targetOnTime,firstFix,Response,Correct,RT,LowRT
undefined,,,,,Flèche,28-Jan-2026,0,1,1,DOWN,L,incongruent,15:07:09,15:07:10,1208,L,1,483,0
undefined,,,,,Flèche,28-Jan-2026,0,2,2,UP,L,incongruent,15:07:12,15:07:14,1142,L,1,1072,0
undefined,,,,,Flèche,28-Jan-2026,0,3,4,DOWN,R,incongruent,15:07:16,15:07:17,667,None,0,1700,0
undefined,,,,,Flèche,28-Jan-2026,0,4,1,DOWN,R,incongruent,15:07:19,15:07:21,1310,R,1,432,0
undefined,,,,,Flèche,28-Jan-2026,0,5,4,DOWN,L,congruent,15:07:23,15:07:24,775,None,0,1700,0
undefined,,,,,Flèche,28-Jan-2026,0,6,1,UP,L,congruent,15:07:26,15:07:27,712,L,1,248,0
undefined,,,,,Flèche,28-Jan-2026,0,7,4,UP,L,congruent,15:07:30,15:07:31,1338,R,0,1406,0
undefined,,,,,Flèche,28-Jan-2026,0,8,3,UP,L,congruent,15:07:33,15:07:35,1527,R,0,1012,0
undefined,,,,,Flèche,28-Jan-2026,0,9,2,UP,R,congruent,15:07:37,15:07:38,830,L,0,1287,0
undefined,,,,,Flèche,28-Jan-2026,0,10,2,UP,R,incongruent,15:07:40,15:07:42,1479,R,1,395,0
undefined,,,,,Flèche,28-Jan-2026,0,11,3,UP,R,incongruent,15:07:44,15:07:45,999,R,1,760,0
undefined,,,,,Flèche,28-Jan-2026,0,12,2,DOWN,L,congruent,15:07:47,15:07:49,898,L,1,1282,0
undefined,,,,,Flèche,28-Jan-2026,0,13,2,UP,L,congruent,15:07:51,15:07:52,1184,R,0,723,0
undefined,,,,,Flèche,28-Jan-2026,0,14,4,DOWN,L,incongruent,15:07:54,15:07:55,634,None,0,1700,0
undefined,,,,,Flèche,28-Jan-2026,0,15,4,UP,R,incongruent,15:07:58,15:07:59,1353,R,1,504,0
undefined,,,,,Flèche,28-Jan-2026,0,16,3,UP,L,incongruent,15:08:01,15:08:03,1455,None,0,1700,0
undefined,,,,,Flèche,28-Jan-2026,0,17,3,DOWN,R,congruent,15:08:05,15:08:06,883,None,0,1700,0
undefined,,,,,Flèche,28-Jan-2026,0,18,1,UP,L,incongruent,15:08:08,15:08:10,1257,R,0,256,0
undefined,,,,,Flèche,28-Jan-2026,0,19,4,UP,R,congruent,15:08:12,15:08:14,1445,L,0,772,0
undefined,,,,,Flèche,28-Jan-2026,0,20,1,UP,R,incongruent,15:08:15,15:08:17,1535,L,0,365,0
undefined,,,,,Flèche,28-Jan-2026,0,21,2,DOWN,L,incongruent,15:08:19,15:08:21,1325,R,0,826,0
undefined,,,,,Flèche,28-Jan-2026,0,22,4,UP,L,incongruent,15:08:22,15:08:24,1436,L,1,627,0
undefined,,,,,Flèche,28-Jan-2026,0,23,2,DOWN,R,congruent,15:08:26,15:08:27,1181,R,1,894,0
undefined,,,,,Flèche,28-Jan-2026,0,24,3,UP,R,congruent,15:08:29,15:08:30,422,L,0,1177,0
undefined,,,,,Flèche,28-Jan-2026,0,25,3,DOWN,R,incongruent,15:08:33,15:08:34,573,L,0,761,0
undefined,,,,,Flèche,28-Jan-2026,0,26,4,DOWN,R,congruent,15:08:36,15:08:38,1229,R,1,900,0
undefined,,,,,Flèche,28-Jan-2026,0,27,3,DOWN,L,incongruent,15:08:40,15:08:42,1368,L,0,76,1
undefined,,,,,Flèche,28-Jan-2026,0,28,1,DOWN,R,congruent,15:08:43,15:08:45,934,R,1,820,0
undefined,,,,,Flèche,28-Jan-2026,0,29,2,DOWN,R,incongruent,15:08:47,15:08:49,1293,R,1,824,0
undefined,,,,,Flèche,28-Jan-2026,0,30,1,DOWN,L,congruent,15:08:50,15:08:51,465,None,0,1700,0
undefined,,,,,Flèche,28-Jan-2026,0,31,3,DOWN,L,congruent,15:08:54,15:08:55,955,L,1,708,0
undefined,,,,,Flèche,28-Jan-2026,0,32,1,UP,R,congruent,15:08:57,15:08:59,1322,L,0,1199,0
undefined,,,,,Flèche,28-Jan-2026,1,1,3,DOWN,L,incongruent,15:09:01,15:09:02,788,R,0,621,0
undefined,,,,,Flèche,28-Jan-2026,1,2,1,UP,L,congruent,15:09:04,15:09:06,1269,L,1,1229,0
undefined,,,,,Flèche,28-Jan-2026,1,3,4,UP,L,congruent,15:09:08,15:09:09,928,R,0,623,0
undefined,,,,,Flèche,28-Jan-2026,1,4,3,DOWN,R,congruent,15:09:11,15:09:13,923,R,1,983,0
undefined,,,,,Flèche,28-Jan-2026,1,5,1,UP,R,incongruent,15:09:15,15:09:17,1539,L,0,910,0
undefined,,,,,Flèche,28-Jan-2026,1,6,3,UP,R,congruent,15:09:18,15:09:20,905,R,1,1025,0
undefined,,,,,Flèche,28-Jan-2026,1,7,1,UP,R,congruent,15:09:22,15:09:23,929,R,1,730,0
undefined,,,,,Flèche,28-Jan-2026,1,8,1,DOWN,L,congruent,15:09:25,15:09:27,1514,None,0,1700,0
undefined,,,,,Flèche,28-Jan-2026,1,9,4,UP,R,congruent,15:09:29,15:09:31,1215,R,1,1198,0
undefined,,,,,Flèche,28-Jan-2026,1,10,2,UP,R,congruent,15:09:33,15:09:35,1547,R,1,551,0
undefined,,,,,Flèche,28-Jan-2026,1,11,4,UP,R,incongruent,15:09:36,15:09:37,539,L,0,270,0
undefined,,,,,Flèche,28-Jan-2026,1,12,2,DOWN,L,incongruent,15:09:40,15:09:41,596,None,0,1700,0
undefined,,,,,Flèche,28-Jan-2026,1,13,3,UP,R,incongruent,15:09:43,15:09:45,1286,R,1,753,0
undefined,,,,,Flèche,28-Jan-2026,1,14,4,DOWN,R,congruent,15:09:47,15:09:48,1288,R,0,48,1
undefined,,,,,Flèche,28-Jan-2026,1,15,4,DOWN,L,congruent,15:09:50,15:09:52,958,L,1,560,0
undefined,,,,,Flèche,28-Jan-2026,1,16,1,UP,L,incongruent,15:09:54,15:09:55,486,None,0,1700,0
undefined,,,,,Flèche,28-Jan-2026,1,17,2,DOWN,R,incongruent,15:09:57,15:09:59,919,L,0,443,0
undefined,,,,,Flèche,28-Jan-2026,1,18,3,DOWN,L,congruent,15:10:01,15:10:02,876,R,0,606,0
undefined,,,,,Flèche,28-Jan-2026,1,19,1,DOWN,L,incongruent,15:10:04,15:10:05,751,L,1,714,0
undefined,,,,,Flèche,28-Jan-2026,1,20,2,DOWN,R,congruent,15:10:08,15:10:10,1454,R,1,1349,0
undefined,,,,,Flèche,28-Jan-2026,1,21,3,DOWN,R,incongruent,15:10:11,15:10:13,1294,R,0,64,1
undefined,,,,,Flèche,28-Jan-2026,1,22,2,DOWN,L,congruent,15:10:15,15:10:16,1080,R,0,493,0
undefined,,,,,Flèche,28-Jan-2026,1,23,1,DOWN,R,congruent,15:10:18,15:10:20,1231,R,1,477,0
undefined,,,,,Flèche,28-Jan-2026,1,24,2,UP,R,incongruent,15:10:22,15:10:23,813,R,1,1544,0
undefined,,,,,Flèche,28-Jan-2026,1,25,1,DOWN,R,incongruent,15:10:25,15:10:26,425,R,1,944,0
undefined,,,,,Flèche,28-Jan-2026,1,26,4,UP,L,incongruent,15:10:29,15:10:31,1551,R,0,1022,0
undefined,,,,,Flèche,28-Jan-2026,1,27,4,DOWN,R,incongruent,15:10:32,15:10:34,1477,L,0,678,0
undefined,,,,,Flèche,28-Jan-2026,1,28,2,UP,L,incongruent,15:10:36,15:10:38,1460,L,1,1041,0
undefined,,,,,Flèche,28-Jan-2026,1,29,3,UP,L,incongruent,15:10:39,15:10:41,877,R,0,793,0
undefined,,,,,Flèche,28-Jan-2026,1,30,3,UP,L,congruent,15:10:43,15:10:44,1181,R,0,300,0
undefined,,,,,Flèche,28-Jan-2026,1,31,4,DOWN,L,incongruent,15:10:46,15:10:48,953,R,0,761,0
undefined,,,,,Flèche,28-Jan-2026,1,32,2,UP,L,congruent,15:10:50,15:10:51,989,R,0,499,0
