uniqueID,StudyNum,age,sex,group,targFile,Date,block,trial,CueType,TargLoc,TargDirection,Congruency,TrialStartTime,targetOnTime,firstFix,Response,Correct,RT,LowRT
undefined,,,,,Flèche,28-Jan-2026,0,1,4,DOWN,R,congruent,14:42:06,14:42:08,1378,L,0,279,0
undefined,,,,,Flèche,28-Jan-2026,0,2,2,UP,L,congruent,14:42:09,14:42:11,1171,L,1,948,0
undefined,,,,,Flèche,28-Jan-2026,0,3,1,DOWN,L,incongruent,14:42:13,14:42:14,988,L,1,566,0
undefined,,,,,Flèche,28-Jan-2026,0,4,3,DOWN,R,congruent,14:42:16,14:42:18,888,None,0,1700,0
undefined,,,,,Flèche,28-Jan-2026,0,5,1,DOWN,L,congruent,14:42:20,14:42:22,1103,R,0,1276,0
undefined,,,,,Flèche,28-Jan-2026,0,6,2,DOWN,L,congruent,14:42:23,14:42:25,1326,R,0,1083,0
undefined,,,,,Flèche,28-Jan-2026,0,7,4,UP,L,incongruent,14:42:27,14:42:28,1032,R,0,1316,0
undefined,,,,,Flèche,28-Jan-2026,0,8,2,UP,L,incongruent,14:42:30,14:42:32,1028,L,1,467,0
undefined,,,,,Flèche,28-Jan-2026,0,9,3,UP,L,congruent,14:42:34,14:42:35,472,L,1,579,0
undefined,,,,,Flèche,28-Jan-2026,0,10,1,DOWN,R,incongruent,14:42:37,14:42:39,1082,L,0,287,0
undefined,,,,,Flèche,28-Jan-2026,0,11,1,DOWN,R,congruent,14:42:41,14:42:43,1374,R,1,486,0
undefined,,,,,Flèche,28-Jan-2026,0,12,4,DOWN,R,incongruent,14:42:44,14:42:46,888,R,1,792,0
undefined,,,,,Flèche,28-Jan-2026,0,13,2,DOWN,L,incongruent,14:42:48,14:42:50,1331,L,1,871,0
undefined,,,,,Flèche,28-Jan-2026,0,14,3,UP,R,congruent,14:42:51,14:42:53,1337,R,1,707,0
undefined,,,,,Flèche,28-Jan-2026,0,15,1,UP,R,incongruent,14:42:55,14:42:56,667,R,1,796,0
undefined,,,,,Flèche,28-Jan-2026,0,16,4,UP,R,incongruent,14:42:58,14:43:00,1177,R,1,222,0
undefined,,,,,Flèche,28-Jan-2026,0,17,3,DOWN,L,incongruent,14:43:02,14:43:04,1126,L,1,1660,0
undefined,,,,,Flèche,28-Jan-2026,0,18,3,UP,L,incongruent,14:43:05,14:43:07,1297,R,0,422,0
undefined,,,,,Flèche,28-Jan-2026,0,19,4,UP,L,congruent,14:43:09,14:43:10,999,R,0,963,0
undefined,,,,,Flèche,28-Jan-2026,0,20,4,DOWN,L,congruent,14:43:12,14:43:14,861,L,1,625,0
undefined,,,,,Flèche,28-Jan-2026,0,21,3,DOWN,L,congruent,14:43:16,14:43:18,1540,L,1,1009,0
undefined,,,,,Flèche,28-Jan-2026,0,22,2,UP,R,incongruent,14:43:19,14:43:21,869,L,0,1204,0
undefined,,,,,Flèche,28-Jan-2026,0,23,1,UP,L,congruent,14:43:23,14:43:25,1174,L,1,547,0
undefined,,,,,Flèche,28-Jan-2026,0,24,2,UP,R,congruent,14:43:26,14:43:28,1249,None,0,1700,0
undefined,,,,,Flèche,28-Jan-2026,0,25,4,UP,R,congruent,14:43:30,14:43:32,1375,L,0,565,0
undefined,,,,,Flèche,28-Jan-2026,0,26,2,DOWN,R,congruent,14:43:33,14:43:35,1223,L,0,32,1
undefined,,,,,Flèche,28-Jan-2026,0,27,3,DOWN,R,incongruent,14:43:37,14:43:39,1563,R,1,903,0
undefined,,,,,Flèche,28-Jan-2026,0,28,2,DOWN,R,incongruent,14:43:40,14:43:42,961,L,0,836,0
undefined,,,,,Flèche,28-Jan-2026,0,29,1,UP,L,incongruent,14:43:44,14:43:46,1336,R,0,811,0
undefined,,,,,Flèche,28-Jan-2026,0,30,4,DOWN,L,incongruent,14:43:47,14:43:49,754,R,0,828,0
undefined,,,,,Flèche,28-Jan-2026,0,31,3,UP,R,incongruent,14:43:51,14:43:52,715,R,1,528,0
undefined,,,,,Flèche,28-Jan-2026,0,32,1,UP,R,congruent,14:43:54,14:43:57,1574,None,0,1700,0
undefined,,,,,Flèche,28-Jan-2026,1,1,4,DOWN,R,incongruent,14:43:58,14:43:59,451,L,0,1039,0
undefined,,,,,Flèche,28-Jan-2026,1,2,1,DOWN,R,incongruent,14:44:02,14:44:03,787,R,1,904,0
undefined,,,,,Flèche,28-Jan-2026,1,3,2,UP,L,incongruent,14:44:05,14:44:07,1096,R,0,852,0
undefined,,,,,Flèche,28-Jan-2026,1,4,3,DOWN,L,incongruent,14:44:09,14:44:10,1123,R,0,527,0
undefined,,,,,Flèche,28-Jan-2026,1,5,2,DOWN,L,congruent,14:44:12,14:44:14,941,R,0,709,0
undefined,,,,,Flèche,28-Jan-2026,1,6,4,UP,R,incongruent,14:44:16,14:44:18,1327,L,0,657,0
undefined,,,,,Flèche,28-Jan-2026,1,7,4,UP,R,congruent,14:44:19,14:44:21,1388,L,0,957,0
undefined,,,,,Flèche,28-Jan-2026,1,8,3,UP,L,congruent,14:44:23,14:44:24,1030,R,0,1118,0
undefined,,,,,Flèche,28-Jan-2026,1,9,3,DOWN,R,congruent,14:44:26,14:44:28,990,L,0,943,0
undefined,,,,,Flèche,28-Jan-2026,1,10,3,UP,L,incongruent,14:44:30,14:44:31,825,L,1,299,0
undefined,,,,,Flèche,28-Jan-2026,1,11,2,DOWN,R,congruent,14:44:33,14:44:34,507,R,1,1621,0
undefined,,,,,Flèche,28-Jan-2026,1,12,2,UP,R,congruent,14:44:37,14:44:38,784,R,1,356,0
undefined,,,,,Flèche,28-Jan-2026,1,13,3,UP,R,congruent,14:44:40,14:44:42,1047,L,0,498,0
undefined,,,,,Flèche,28-Jan-2026,1,14,2,DOWN,L,incongruent,14:44:44,14:44:45,1056,R,0,616,0
undefined,,,,,Flèche,28-Jan-2026,1,15,4,DOWN,L,congruent,14:44:47,14:44:49,1504,L,1,759,0
undefined,,,,,Flèche,28-Jan-2026,1,16,4,DOWN,L,incongruent,14:44:51,14:44:52,554,L,0,35,1
undefined,,,,,Flèche,28-Jan-2026,1,17,4,UP,L,incongruent,14:44:54,14:44:56,785,None,0,1700,0
undefined,,,,,Flèche,28-Jan-2026,1,18,3,UP,R,incongruent,14:44:58,14:44:59,806,R,1,1197,0
undefined,,,,,Flèche,28-Jan-2026,1,19,1,UP,R,incongruent,14:45:01,14:45:03,1365,L,0,288,0
undefined,,,,,Flèche,28-Jan-2026,1,20,2,DOWN,R,incongruent,14:45:05,14:45:06,583,L,0,866,0
undefined,,,,,Flèche,28-Jan-2026,1,21,4,DOWN,R,congruent,14:45:08,14:45:09,597,R,1,632,0
undefined,,,,,Flèche,28-Jan-2026,1,22,1,DOWN,R,congruent,14:45:12,14:45:14,1362,None,0,1700,0
undefined,,,,,Flèche,28-Jan-2026,1,23,1,DOWN,L,congruent,14:45:15,14:45:17,1395,None,0,1700,0
undefined,,,,,Flèche,28-Jan-2026,1,24,3,DOWN,L,congruent,14:45:19,14:45:20,843,R,0,1000,0
undefined,,,,,Flèche,28-Jan-2026,1,25,2,UP,R,incongruent,14:45:23,14:45:24,975,R,1,666,0
undefined,,,,,Flèche,28-Jan-2026,1,26,2,UP,L,congruent,14:45:26,14:45:28,1366,L,1,929,0
undefined,,,,,Flèche,28-Jan-2026,1,27,4,UP,L,congruent,14:45:30,14:45:31,859,L,1,707,0
undefined,,,,,Flèche,28-Jan-2026,1,28,1,UP,L,congruent,14:45:33,14:45:35,1347,R,0,884,0
undefined,,,,,Flèche,28-Jan-2026,1,29,1,UP,R,congruent,14:45:37,14:45:38,477,L,0,668,0
undefined,,,,,Flèche,28-Jan-2026,1,30,1,DOWN,L,incongruent,14:45:40,14:45:41,645,R,0,632,0
undefined,,,,,Flèche,28-Jan-2026,1,31,1,UP,L,incongruent,14:45:44,14:45:45,680,L,1,534,0
undefined,,,,,Flèche,28-Jan-2026,1,32,3,DOWN,R,incongruent,14:45:47,14:45:48,527,None,0,1700,0
undefined,,,,,Flèche,28-Jan-2026,2,1,4,DOWN,L,congruent,14:45:51,14:45:52,1349,R,0,816,0
undefined,,,,,Flèche,28-Jan-2026,2,2,3,UP,L,incongruent,14:45:54,14:45:56,1591,L,1,656,0
undefined,,,,,Flèche,28-Jan-2026,2,3,1,DOWN,R,incongruent,14:45:58,14:45:59,1367,R,1,777,0
undefined,,,,,Flèche,28-Jan-2026,2,4,4,DOWN,R,congruent,14:46:01,14:46:03,1368,R,1,870,0
undefined,,,,,Flèche,28-Jan-2026,2,5,1,UP,R,incongruent,14:46:05,14:46:06,883,L,0,369,0
undefined,,,,,Flèche,28-Jan-2026,2,6,2,DOWN,L,incongruent,14:46:08,14:46:10,968,R,0,1601,0
undefined,,,,,Flèche,28-Jan-2026,2,7,1,DOWN,R,congruent,14:46:12,14:46:13,792,R,1,444,0
undefined,,,,,Flèche,28-Jan-2026,2,8,2,UP,L,congruent,14:46:15,14:46:17,974,L,1,985,0
undefined,,,,,Flèche,28-Jan-2026,2,9,3,DOWN,R,congruent,14:46:19,14:46:20,583,L,0,849,0
undefined,,,,,Flèche,28-Jan-2026,2,10,1,DOWN,L,congruent,14:46:22,14:46:24,1268,L,1,763,0
undefined,,,,,Flèche,28-Jan-2026,2,11,4,DOWN,L,incongruent,14:46:26,14:46:27,434,R,0,496,0
undefined,,,,,Flèche,28-Jan-2026,2,12,4,UP,L,congruent,14:46:29,14:46:31,1165,R,0,1146,0
